original_path,destination_path,source_sha256,destination_sha256,role,disposition,reason,verification
"docs/validation/dynamic-obstacles/diagnostic/track_samples.json","src/rosy_control/docs/validation/dynamic-obstacles/diagnostic/track_samples.json","8a8d9f007a2006f5b4aa5e3d52b5e151c71e36198e3d3f1e08847f7956d4e906","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/obstacle-audit.json","src/rosy_control/docs/validation/dynamic-obstacles/obstacle-audit.json","caf5f865a48f0b5c8cd1e2be4c72b0bbd8d1970b21eb9a9c6a7fab0640446dbc","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/obstacle-camera.png","src/rosy_control/docs/validation/dynamic-obstacles/obstacle-camera.png","f1af5bbca4737f2aa063c958c599b5298155d09f13544f4859badc5f9dfe46f4","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/rendered-camera.png","src/rosy_control/docs/validation/dynamic-obstacles/rendered-camera.png","4b16f12412a5ef921e9ebdc17e12643f815406a57befe035d32296d617a00517","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/ros-tests-final.log","src/rosy_control/docs/validation/dynamic-obstacles/ros-tests-final.log","c48496e22fa6bf77104bdec16c7b679e60b3ced56e29be18a6de210ca297593d","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/calibration.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/calibration.json","969540d3927c9995030812b5e8f134cef316d384529e14359f404f23f658b71b","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/camera.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/camera.json","2f2b1380c638076e951e4f174655461643301aabedfa65650584bdd096d0b751","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/camera.png","src/rosy_control/docs/validation/dynamic-obstacles/velocity/camera.png","c95621e0f33369219ffaaf93085720053b9f4c40c9b3070ee56f986a20bee89e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/decision-events.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/decision-events.json","57448ac7fc5f18701e9dc97f4aacde0d0f4c92373e276260ab6ce4a25524bef4","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/obstacle-audit.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/obstacle-audit.json","2e281679d0cda282e9c4d38bb49e87a347f59a519b36de38db1b79fe9abc0397","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/obstacle-scenario.json.gz","src/rosy_control/docs/validation/dynamic-obstacles/velocity/obstacle-scenario.json.gz","01e34f5286cf1a9f58f57a3ae2403a2809a815e862565e6061ff6acb0c2ba220","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/run_manifest.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/run_manifest.json","671680ca935d61d262d2ca6a34ab74117c5b7d295c12986cef2c7c45df534103","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_identity.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_identity.json","e4415da6b8217a504c4be8de96ec3387828f12c1dde3fbe4079b0564106dde3b","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_last_status.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_last_status.json","a5bd94d9fa29dc600e6ec9afbcabf136bcc44cbe53596d93c436511776f9eeee","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_map.npz","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_map.npz","071f2fb25395a55be031f9c5db92e242626ca7004f9b870672f12b1fc2afa2cc","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_map.pgm","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_map.pgm","f324181f443aa6a87cf684c11bacbee7fbd758121ed7b56e6ed347b2d7fb599a","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_map.yaml","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_map.yaml","d441cfb9d27d60bc0f16e15fcc00837cb2578f320322a5c6cd6323eb1069f831","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_map_quality.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_map_quality.json","a0300d994ad253243568bbd79ea3b4d62a20aa87d284ea1fff55a4ece6d1f318","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_result.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_result.json","cfa7bf3232831fe623ea57dfabe62536c3858e8becde381b8a15429f2d9c0fd3","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_result.png","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_result.png","7831d342c7609798d0f029a68c238df6ec5aa20312650fd5a68025e74d613816","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/dynamic-obstacles/velocity/track_samples.json","src/rosy_control/docs/validation/dynamic-obstacles/velocity/track_samples.json","924a9f6097c62b1c9905482c21068e92d935c219b0cd553af6651e58dbc5c73e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/README.md","src/rosy_control/docs/validation/final-track-2026-09-08/README.md","071f5a7e43f89872fe2009a7b8e1da2836a40bec6ffb20abf670aed1c9e6aa1e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/goal.log","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/goal.log","90bd9cd3fe1884444f92fad22c5b8bcfec54a71e49926c3ed9147cc676d5359f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/monitor.log","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/monitor.log","e7fa1dc82d97aa9312cb1f390698af245b343334d5c37c4b6ced7ea2fcb55ccf","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/run_manifest.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/run_manifest.json","8e2b58f7dc7c9b8de8c502d02f10598a4d04aa4411d41e3198da4821726d0c01","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/stack.log","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/stack.log","7acd23d10f2aadf4a39414a9d70f4551a4c74cbd686c756222f8a6c7f248665f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_identity.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_identity.json","7329eb4f121816e668302c1b4ff62c4cf9c880f77de8dee48bdebcaf013bbea2","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_last_status.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_last_status.json","10a7942827fa43da6ea273b33d9a486f949aeb830d15071164040d74440788c9","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_map.npz","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_map.npz","7ee3ae9b619bfca5248e0415bf1dcf1408177b9b0b2e9eb89778d1c9f534e0bc","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_map.pgm","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_map.pgm","25670738671fe13758971c9b2494eca49010a77e93dbf68b6949391fe684e830","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_map.yaml","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_map.yaml","8e669ebc018b276264152b8b9d30afa103d62d6546e518a70866a2172f9cbbe4","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_map_audit.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_map_audit.json","04da108acfe5e67e770cf9be74d30df50193d40a97a0ca8059a934f35e0d9dde","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_result.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_result.json","4868d3fd7aa3f05e3cdfbbe5f1ecc9e90361408ba1692365a664e37f75f1e573","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_result.png","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_result.png","81efac7f89aa92ef39c198f21a4008a1acf32852350d817ab26d659c30961b62","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/track_samples.json","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/track_samples.json","f72a06665ff6a31ee4cdbd8d2b525725e7cbc0bb881d046bbf7938c2a78749e1","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/final-track-2026-09-08/velocity/wander.log","src/rosy_control/docs/validation/final-track-2026-09-08/velocity/wander.log","cd3cfd395ffa25e74b73697addd7d4ff86720239557fc467c0084322292ff38d","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
